steamId,publisher
2843340,Playables
798610,First Games Interactive
491020,Absolutist Ltd.
1329830,Big Fish Games
1739770,Vitok
1498680,Zoo Corporation
2235610,Hunny Bunny Studio
569010,baKno Games
629080,Big Fish Games
849520,SpaceMyFriend
757860,Mykhail Konokh
1668870,Kotovodk Studio
1494230,IV Productions
1494230,Audiogames APS
776550,Snkl Studio
3090940,G-MODE
2926230,SUCCESS Corp.
1805000,Snowrunner Games
817410,AnelaGamesStudio
1591470,Sigyaad Team
1501120,Fractal Projects
1126090,OZNA STUDIO
1058110,Kavkaz Sila Games
889100,DLsite
1042990,Minimol Games
2114670,IR Studio
1488620,Forestlight Games
1091570,My Way Games
524060,RLTY CHK
1145780,Tero Lunkka
2075390,HugePixel
987590,Playtouch
768480,Ziggurat
618630,Dragon Slumber
1461710,Oki Game Lab
1206080,Smartmove
2592040,Mens Sana Interactive
2172190,Afil Games
486990,CDP
1485450,Seito Games
1398570,KazakovStudios
300910,Strategy First
1263490,8floor
46840,Strategy First
544140,EnsenaSoft
1660040,Wired Dreams Studio
1366100,Rad Codex
1919240,Gwyn Games
513610,Sometimes You
1072590,Snkl Studio
503680,Volens Nolens Games
1496990,Hanaji Games
343830,Zojoi
970730,Forceight
365400,Volens Nolens Games
2750480,"Gaggle Studios, Inc."
1785200,khukhrovr
1631830,"PM Studios, inc."
2324230,Piece Of Voxel
2025720,ebi-hime
2403560,magnussoft
1687350,Aaron Dodo
1063350,Alawar Casual
549280,Mardonpol Inc.
2482660,EpiXR Games UG
2050310,Airem
702940,Stegalosaurus Game Development
1751480,Tensei Games
2908470,HappyDaedalus
2659870,WASABI entertainment
1845880,Laush Studio
687720,Celery Emblem™
760660,Narko Games
1130590,Pixel vs Pixel
776540,Blender Games
2368070,SVGames
2996320,Andy Law
2792400,I commissioned some series
1153840,MACKINN7
1025530,Hunted Cow Games
1808270,Gotcha Gotcha Games
703630,LAME Dimension
1077760,BURRIK
548050,Headup
878180,NukGames
334480,MumboJumbo
1903490,khukhrovr
658800,Andy Jurko
2685240,冷笑黑妖
1961860,"CyberStep, Inc."
1332970,Sigyaad Team
1587350,Sprovieri Games
2007410,Big Fish Games
1030530,HH-Games
1206230,Sokpop Collective
2932900,David Pateti
697910,"Space Wedgie, LLC"
1869690,Laush Studio
929460,Happy Home Company
487580,EnsenaSoft
613850,Radiance Games
1169880,Snkl Studio
2500410,AgeOfGames
1815000,HexGameStudio
872090,NedoStudio
547200,Rank17
447920,New Reality Games
2751340,QubicGames
2751340,Gamersky Games
2385280,HandMade Games
1503060,MB Game Studio
1855070,Dr. Cyril Splutterworth
770370,Tuomo's games
726460,Choice of Games
586450,Blaze Epic
1013070,Team Syukino
1965360,Blessing Company
389690,United Independent Entertainment
1751890,NipoBox Publishing
1910020,Zoo Corporation
1176590,KEMCO
2439000,wow wow Games
1399300,Siberian Mouse
1002420,Fruitbat Factory
817950,Magicvalley Studio
2195630,Florian van Strien
970810,Ocean Media LLC
1897460,Louie Inc
805120,Choice of Games
1010260,Dodo Novels
1380120,Choice of Games
1398710,Dharker Studios
947450,SEEP
1268200,Vorobushek
2519420,Laush Studio
1264760,Arkhouse Telegnosis
2364390,HH-Games
1229010,Humble Sage Games
1212170,Sokpop Collective
2225750,Wired Productions
935720,LunaBeat
1422240,Slippy Floor
993400,Conglomerate 5
2330070,Pixel Games UK
2413720,Hunny Bunny Studio
2146600,I commissioned some series
1685260,KEMCO
1078670,KR Games
1548830,Snkl Studio
1191540,Hede
1303280,Enaayah Software Development and Services Private Limited
1025550,Hunted Cow Games
1811140,Laush Studio
2298900,Casual Arts
2101560,Kawaii Hentai
1001880,Blender Games
2186380,Choice of Games
1734270,Ratalaika Games S.L.
1396010,8floor
563170,3D Realms
1052220,Anvate Games
2496830,Strategy First
2742010,Funbox Media Ltd
2742010,ZOOM Platform Media
1611640,Sokpop Collective
751200,Robert Alvarez
2375990,ZNT Productions
938640,indie_games_studio
1047160,ARTLINK
1627240,My Way Games
1442390,Sokpop Collective
600520,PolarityFlow
2217210,Hentai works
739240,Sapphire Dragon Productions
2751320,QubicGames
2751320,Gamersky Games
3022680,Hardi
1022840,HH-Games
2313970,Enoops
731930,Nekomura Games
545850,Unimatrix Productions
2451720,Pixel Licker LLC
2670800,Gamedust
2202900,Max Pedro
1815820,ROSEVERTE
1153930,Funny Games
821720,M.INDIE
344270,Schell Games
2947210,Vaka Game Magazine
1990910,Kedexa
1135040,Sokpop Collective
823920,W.T.B.
1015580,"Rising Win Tech. CO., LTD"
935700,W.T.B.
2159520,3dm_live_wallpapers
2097180,Quiet River
1207400,Sokpop Collective
1061300,Kiddy
829780,W.T.B.
2280640,Big Fish Games
1728390,Dieselmine
1066240,RewindApp
931120,Catnip studio
2620140,"Mediascape Co.,Ltd."
2734520,VD Games
2764830,Armor Games Studios
815860,Playstige Interactive
451350,Rainbow Games
2201170,Casual Arts
1814200,Boom Games
573730,Qumaron
663120,Plug In Digital
1789180,"CFK Co., Ltd."
605110,EnsenaSoft
1095850,8floor
717330,SA Industry
714620,Bitlock Studio
2635070,VICTORIA Games
2493180,Midwest Games
2944950,MUTAN
1639090,HaDe Games
2182420,PaulArt
2967800,Games For Pleasure
894310,Joshua Keith
1286870,Big Fish Games
971880,JoyBits Ltd.
713580,Tero Lunkka
2386870,bhungry
2338710,MCGame
2516890,Next in Game
1607860,Hede
756560,Sabrina Aridi
622150,Big Fish Games
1588160,IndieGameMama
719320,Piko Interactive
719320,Bleem!
815080,Ghost_RUS Games
372560,Akella
1744640,"CFK Co., Ltd."
392150,Bandello
954590,Laush Studio
2661520,Error 300
2661520,Gamersky Games
880610,Starmyth
1010410,Pixel Edge Games
2193590,BKOM Studios
702310,Notus Games Ltd
1700140,Alawar Casual
1912330,Jetdogs Studios
1745800,Nibb Games
2342210,Tonguç Bodur
711070,azimuth team
1995940,khukhrovr
1908680,Laush Studio
1548540,HandMade Games
2746960,Pujia8 Studio
586710,Big Fish Games
906010,Snkl Studio
3187770,Lu
2080020,GTGD
1888380,JanduSoft
1462210,Pixel Games UK
777020,NedoStudio
713070,Interplay
1475180,My Way Games
1612550,Big Fish Games
2992730,LGT SIA
2011640,橙光游戏
1280550,khukhrovr
2111760,PRODUCTION PENCIL
1841030,Frogwares
930710,NewWestGames
750420,hOSHI
2718570,SureAI
601180,Volens Nolens Games
2277410,BokiBoki Games
2744420,QubicGames
2744420,Gamersky Games
2725700,Lu
1135070,Sokpop Collective
2322120,8floor
1449480,Pixel Games UK
458500,Plug In Digital
1243450,Big Fish Games
373460,Libredia
355650,M.INDIE
1752400,DeanForge
1649960,DIG Publishing
1288650,Choice of Games
1012800,JingtuStudio
981790,KuKo
754510,Laush Studio
2771550,Day Dreamer Games
1373770,Ziggurat
2938020,Gigantic Duck Games
776020,Choice of Games
29700,NCSOFT
905350,Snkl Studio
1398690,Dharker Studios
2432660,Gamesforgames
2265040,MoonlightGames
2057070,Pickle Drugs
1203400,HH-Games
709800,Narko Games
1488540,Yai Gameworks
554710,Lance Games
3022750,Hardi
1171520,Repixel8
581840,Conglomerate 5
874230,ATOMIC BREATH
874230,FraZack
516640,Raw Lion Workshop
2113370,Sprovieri Games
1215900,HH-Games
1467060,Green Sauce Games
1161300,Cateia Games
2632490,Forthright Entertainment
866520,Bitlock Studio
631270,Big Fish Games
462580,ESDigital Games
787250,RewindApp
779570,FlagmanJeremy
1645180,KreizLand Games
1782270,Kotovodk Studio
1521020,Tensei Games
1000860,ShilohGames
776150,Interplay Entertainment Corp.
1766580,Dnovel
2327800,LTZinc
1796590,DIG Publishing
1995460,Louie Inc
1502730,Hede
2261650,Hunny Bunny Studio
2573470,Afil Games
2387030,Nikita Morti
2655740,Very Very LITTLE Studio
753400,Dharker Studios
2719420,Kiddy
1176190,khukhrovr
994900,Casual Arts
2373830,Hentai works
1596820,Man-Eater Games
848710,DillyFrame
2463730,Boomzap Inc
388160,Back To Basics Gaming
2829470,LGT SIA
2173880,I commissioned some series
1013820,Ithaqua Labs
1060000,GuraShop
704070,Super Games Studio
2647840,GameHouse
517240,Hosted Games
2301210,Rising Moon Games
2845790,Hosted Games
1607850,Hede
1558360,Big Fish Games
1495990,Crew Lab
1614500,Dnovel
1436930,Pixel Games UK
806850,Blender Games
773640,Ghost_RUS Games
675140,Gamera Interactive
751680,magnussoft
2266020,Wildlak
1950770,Afil Games
1904640,SNEG
1858780,kovalevviktor
1340260,Waku Waku Games
1155620,Icehelm
912590,khukhrovr
1255130,Minimol Games
674380,Conglomerate 5
926130,Big Fish Games
654520,Notus Games Ltd
2961110,SAT-BOX
1551280,Petrolhead software
1679410,Big Fish Games
2018350,Cute Pen Games
1390830,Hede
953750,Plug In Digital
657400,Angry Cat Studios
2262010,"CyberStep, Inc."
2550730,艾露比工作室
2583030,WindField Games
2948010,Nikita Morti
1868710,Ratalaika Games S.L.
1812850,kovalevviktor
1734790,Vitok
1243100,JoyBits Ltd.
2530710,Dieselmine
2624660,PUNKCAKE Delicieux
1581240,Graverobber Foundation
1261750,Yobob Games
1686060,Ametist studio
818890,SA Industry
726070,Sabrina Aridi
1567490,Thalamus Digital
1031590,HH-Games
2065570,KEMCO
1686440,khukhrovr
1463870,My Way Games
1313350,Big Fish Games
638240,Big Fish Games
1115870,Lucas Le Slo
763520,Red twice potato
367050,GamePhase
1810340,Ulimworks
1058930,My Way Games
560220,Kool2Play
2778460,KG/AM
1583300,KuKo
1356610,Big Fish Games
885290,DLsite
845730,W.T.B.
2660650,Gray Boss
395100,Felix Wunderlich
1268400,Onteca Ltd
820380,Ghost_RUS Games
2386330,Simon Eftestol
575760,Volens Nolens Games
1246780,Crew Lab
1855170,Laush Studio
769580,Vive Studios
1155990,GentleDriver
1711540,KEMCO
1834110,Northplay
1462860,EYEFRONT
928610,Blender Games
2468780,Devmaru Inc.
1969320,GameHouse
746000,No Gravity Games
827920,SA Industry
2339380,Arcus Plume
1030490,Dharker Studios
2123050,oyajinojiike
1786590,Boom Games
1747310,Alawar Casual
1271340,"Oh, a Rock! Studios"
1024600,Star Consult S.r.l.
2326100,VD Games
2535810,Aleksey Izimov
572510,JanduSoft
2215080,Do Games Limited
1755420,3000AD
849140,Gamera Interactive
1582990,PID Games
546790,LunarCore Games
1431450,Bad Kid Games
1175720,Digital Crafter
1175720,Light of Creators
796070,Big Fish Games
1806000,Fractal Projects
1707720,Hosted Games
1319100,"Rogue Games, Inc."
1560170,ImagineVR
2896980,Catnip studio
777820,hOSHI
1464290,Paper Bunker s.r.o.
1814160,Quarlellle
1459640,William at Oxford
996160,Bigosaur
941000,Big Fish Games
1152450,Take Toad
1205130,GamePlanet
1205130,G-DEVS.com
1039570,new dev
1835580,Laush Studio
2196370,Blessing Company
1135060,Sokpop Collective
2695960,TSB
1337030,RainbowStudio
2059290,FreezyCat
1285390,Indie
1679910,Khud0
1720780,Jetdogs Studios
748980,baKno Games
1668850,Kotovodk Studio
2077050,Loolust
1686340,khukhrovr
1384350,Kenisoft Game Studio
1704310,Male Doll
2103710,KuKo
1198110,Gyro-Games Inc.
867510,DLsite
768580,Independent
679780,EJRGames
1789300,Blessing Company
1336130,Alexander Tavintsev
840730,Vertigo Gaming Inc.
2757770,Armor Games Studios
2862060,Gamesforgames
1188580,Crazysoft Limited
665590,Vagabond Dog
3064750,Galactic Geckon
2166540,Havishamone Games
1891930,khukhrovr
1072350,Ed Findlay
979090,FreezeNova
867580,Avatarico
2847430,AgeOfGames
815950,Blender Games
1384670,Big Fish Games
2775030,GoGo Games Interactive
1462970,Pixel Games UK
833920,Retroware
2008860,MediaCity Games
2173700,LTZinc
1383020,Phobetor
790800,Plug In Digital
463710,Sometimes You
2398410,Hentai works
2194300,G-MODE
1820980,Vitok
1710550,Kedexa
2705800,Spelkollektivet
2994680,Blyts
2027490,Meridian4
2385350,Jetdogs Studios
2383850,Gamesforgames
2229110,HighbornTiger
733810,Libredia
2218190,ACQUIRE Corp.
1896610,Big Fish Games
1462680,KEMCO
1053660,Kiddy
1263840,Seito Games
1709950,Kedexa
1636550,LGT SIA
1228860,Big Fish Games
1127930,RewindApp
805500,Ghost_RUS Games
664060,Luke Vincent
1888800,Laush Studio
838790,Lorenzo Entertainment
636360,My Way Games
2186300,deepglugs
628960,Conglomerate 5
1465170,Snkl Studio
586100,GameUS Inc
2307410,G-MODE
1536890,DascuMaru
1120240,BekkerDev Studio
635830,Choice of Games
2915020,Overlord Empire LLC
1685940,Lasso Games
575840,Sometimes You
621150,Amaterasu Software
2464660,SNEG
496360,magnussoft
2737800,Do Games Limited
1198490,Glitch Games
725680,RewindApp
2263390,Valkeala Software
2263390,Tero Lunkka
1590670,DIG Publishing
1248970,Seito Games
918320,Conglomerate 5
855700,My Way Games
2228400,Do Games Limited
781660,RewindApp
637330,Volens Nolens Games
1802340,DIG Publishing
1361500,Cyber Keks
3052190,Kink Master Studios
1748260,Lucid Silence Games
1721690,Boomzap Inc
866710,Big Fish Games
687510,Xitilon
1264650,Boomzap Inc
596400,Big Fish Games
1639120,Hot Chill
1522230,lightUP
980880,Kenny Sun
612150,Nifty Productions
1708970,Ratalaika Games S.L.
1899170,SimpleDes
2680810,Idan Rooze
1058940,Alawar Casual
1935460,Work Shift Play Inc.
1867000,Zoo Corporation
1712150,Rising Moon Games
1219580,Revmatek
660030,Andy Jurko
914130,ANPA.US
682180,Masterstrike
2800500,VICTORIA Games
281560,Strategy First
2811040,EXAMGAMES
1128100,HaDe Games
2205260,Icehelm
1028490,Piko Interactive LLC
1028490,Bleem!
2741950,Ekrcoaster
1900970,My Way Games
1117900,Cyber Keks
2655710,Big Fish Games
318680,Z-Software GmbH
1636260,Little Black Book Entertainment
1202710,The Revills Games
1414500,Pixel Games UK
285670,3000AD
704190,Blender Games
2339480,-
2310630,RedKar Devs
2310630,CreativeForge Games
1172500,Minimol Games
846820,LizardFactory
3103940,Playstige Interactive
1135050,Sokpop Collective
909830,Boogygames Studios
340700,Eko Software
2407800,Wolfs Moon Studios
2363700,AgeOfGames
1931680,EroticGamesClub
1545340,8floor
2650840,Lu
2862030,Gamesforgames
2889800,Tonguç Bodur
3022690,Hardi
1948220,ilzard
1501950,HIKE Inc.
1930060,8floor
573750,Qumaron
551380,Big Fish Games
410540,Atari
410540,Nightdive Studios
2307320,G-MODE
1542170,Sokpop Collective
1417670,Rabotiagi games
1042130,Visual Light
2077800,Alcedo Games
573650,Qumaron
2527890,Games Incubator
2527890,PlayWay S.A.
1659920,PUNKCAKE Délicieux
684420,Stereo7 Games
1878200,kazakovstudios
1796510,Blessing Company
1874550,MediBang Games
1935710,EroticGamesClub
1174830,Choice of Games
1722780,Piece Of Voxel
1701040,Piece Of Voxel
1877970,Napas Torteeka
1537820,Tero Lunkka
1576860,KOMODO
1734610,Vitok
2093850,Tensei Games
1388530,PGN Games
1167850,Sokpop Collective
1122980,GentleDriver
2536730,BokiBoki Games
2536730,Hanabi Games
805030,Big Fish Games
891720,8Floor
1887730,Gammera Nest
3032580,Galactic Geckon
2090600,Fruitbat Factory
1221030,Crew Lab
1219610,Funny Games
1104830,HH-Games
1444430,Flying. Stone. Production
1174900,Zloy Krot Studio
449520,Rainbow Games
2196380,Blessing Company
416850,Thomas Moon Kang
1748900,Alternative Software Ltd
1505980,Andreev Worlds
1505980,Gamesforgames
964390,United Independent Entertainment
781100,W.T.B.
1554380,LTZinc
1069820,Choice of Games
575490,Indie Game Group
1559500,HandMade Games
2924040,DevilishGames
1227590,Hentai Room
2829320,无
1371940,lightUP
457650,VoyagerVR
1155100,TheGamesFortress
1937900,Strategy First
568670,Fullmetal Developer
1577530,Laush Studio
1539090,Piko Interactive LLC
1539090,Bleem!
277751,Dovetail Games - Trains
354920,Funbox Media Ltd
873790,SeedWall
1333020,Bryce Summer
1139470,Red twice potato
692660,Interplay
719290,Piko Interactive LLC
719290,Bleem!
523670,Volens Nolens Games
286790,MicroProse Software
1417270,Snkl Studio
1846300,Big Fish Games
1663940,HH-Games
1199780,Green Sauce Games
2093980,RMAsia
2093980,Maker製造機
2093980,Light of Creators
730450,Axyos Games
1302270,Cosmi Valusoft
504660,KEMCO
968450,EncoderX
2589880,Microids
1243010,Erbe Software
2167040,Naoka Games
1997070,Rising Moon Games
940990,Big Fish Games
2279560,Cute Pen Games
2011230,Cyber Keks
1701300,owlyboi
3021890,Azurezero
1956310,Heart's Choice
1547900,khukhrovr
551160,Big Fish Games
1005900,Pickle Drugs
2465080,Nibb Games
2845580,Hosted Games
1409340,William at Oxford
709350,Big Fish Games
2358280,Boomzap Inc
1815160,DIG Publishing
1928450,magicdweedoo
1928450,Nonsense Machine
1041760,0Cube
2685220,冷笑黑妖
748430,Laush Studio
2251450,Big Fish Games
1599210,LTZinc
1144150,Matt Glanville
33760,Cosmi Valusoft
2350290,Looksten Inc.
1503390,Kiddy
3044070,OZNA STUDIO
1135110,Sokpop Collective
960240,HandyGames
929430,8floor
2258580,Hentai works
986340,Immersive VR Education Ltd
2908140,LostVolBytes
2875490,Loolust
513600,Sometimes You
1509000,Enoops
1006120,Monster Couch
1798480,Gamesforfarm
2093020,PsychoFlux Entertainment
1929460,Micropsia Games SpA
1582090,Minimol Games
2152090,owlyboi
790230,Bitlock Studio
2599800,Association K-D Lab
2159180,YAW Studios
909480,AFBIK Studio
1025510,Hunted Cow Games
1889650,Minicactus Games
2318180,Big Fish Games
1959490,Russpuppy
1911510,Piko Interactive LLC
1911510,Bleem!
1616210,M9 Games
1694830,Aldorlea Games
1001500,Choice of Games
42930,Fulqrum Publishing
2277840,Gamuzumi
1918270,Ratalaika Games S.L.
1841780,Boom Games
1375810,The Revills Games
991230,Laush Studio
2414350,SNEG
2799040,SVGames
1235520,Cyber Keks
1355810,Laush Studio
1925600,Louie Inc
3004600,Hartree FR
2248570,I commissioned some series
1827640,Bonus Stage Publishing
2374360,LTZinc
2114660,IR Studio
1611060,Nova's Army
1272690,Enaayah Software Development and Services Private Limited
851880,ARQUOIA
748580,Big Fish Games
700880,Interplay
2166250,RainbowStudio
2072780,EroticGamesClub
1914010,Kotovodk Studio
2193500,Big Fish Games
1370820,Revmatek
1197700,Alawar Casual
1139130,Plug In Digital
586130,HaDe Games
2442610,"CyberStep, Inc."
1642330,Big Fish Games
1383170,KuKo
591640,TenkaiGames
2409250,Sungame Studio
1233850,Hosted Games
2080670,Blessing Company
838700,Big Fish Games
1102080,Bryce Summer
659560,Phat Phrog Studios
3088120,Momentum Games
1223390,Heart's Choice
947260,familyplay
947260,Markt+Technik Verlag GmbH
768060,HaDe Games
